Student_ID,Age,Math_Score,Science_Score,English_Score,Hours_Studied,Pass_Fail
S03099,17,100,94,81,9.3,1
S03100,20,73,63,71,4.0,1
S03101,20,67,62,64,1.5,1
S03102,19,77,88,93,7.2,1
S03103,16,64,53,78,3.3,1
S03104,18,61,70,73,3.1,1
S03105,16,100,100,94,10.0,1
S03106,19,86,95,86,8.7,1
S03107,18,80,90,72,4.4,1
S03108,22,87,99,72,9.8,1
S03109,20,88,72,90,6.7,1
S03110,19,93,95,87,7.5,1
S03111,22,62,46,76,0.8,1
S03112,20,73,61,59,1.7,1
S03113,17,75,78,95,6.5,1
S03114,21,99,83,87,9.0,1
S03115,19,83,100,74,6.4,1
S03116,17,52,63,83,1.8,1
S03117,19,39,85,69,1.6,1
S03118,19,69,93,100,8.5,1
S03119,17,36,54,68,1.8,1
S03120,18,82,73,86,5.4,1
S03121,16,55,60,74,0.9,1
S03122,20,61,58,61,1.3,1
S03123,19,80,80,86,6.9,1
S03124,20,90,90,84,7.0,1
S03125,21,77,75,81,3.7,1
S03126,17,66,75,56,2.5,1
S03127,20,89,100,93,8.2,1
S03128,17,67,61,78,2.6,1
S03129,20,94,92,70,5.6,1
S03130,16,70,100,81,9.7,1
S03131,16,55,80,48,1.9,1
S03132,16,100,72,100,9.4,1
S03133,16,77,87,59,2.2,1
S03134,16,84,72,94,5.9,1
S03135,16,69,50,71,4.1,1
S03136,17,100,100,100,9.7,1
S03137,19,70,75,76,3.1,1
S03138,20,73,80,97,4.3,1
S03139,16,100,90,100,9.8,1
S03140,17,83,80,80,5.6,1
S03141,17,87,75,80,5.3,1
S03142,17,79,61,77,2.9,1
S03143,19,79,85,100,7.2,1
S03144,20,79,61,63,0.6,1
S03145,19,29,45,49,1.0,1
S03146,18,56,81,83,6.2,1
S03147,22,62,50,65,3.7,1
S03148,17,88,100,93,9.6,1
S03149,18,96,90,100,9.1,1
S03150,21,76,72,89,7.3,1
S03151,16,88,95,80,8.3,1
S03152,22,80,74,80,6.8,1
S03153,16,86,63,54,1.7,1
S03154,19,77,92,99,7.8,1
S03155,22,45,54,77,2.5,1
S03156,20,83,94,60,3.6,1
S03157,18,80,100,100,8.3,1
S03158,20,76,72,76,5.6,1
S03159,19,82,77,91,8.7,1
S03160,16,74,60,64,2.5,1
S03161,22,64,75,85,6.3,1
S03162,20,27,75,65,1.3,1
S03163,20,97,76,66,6.6,1
S03164,16,89,72,98,7.7,1
S03165,22,92,81,70,6.1,1
S03166,18,82,51,80,3.0,1
S03167,16,47,73,60,0.8,1
S03168,20,62,70,66,1.6,1
S03169,18,87,74,86,6.4,1
S03170,18,91,87,92,9.4,1
S03171,16,61,69,76,2.5,1
S03172,20,82,72,76,7.5,1
S03173,19,100,81,99,8.7,1
S03174,20,73,75,66,5.4,1
S03175,17,90,67,72,6.9,1
S03176,22,92,83,93,8.2,1
S03177,21,55,56,81,3.0,1
S03178,19,72,87,74,3.3,1
S03179,18,39,54,78,0.5,1
S03180,19,98,82,82,9.6,1
S03181,22,100,100,77,9.2,1
S03182,18,100,79,94,7.8,1
S03183,22,49,49,66,1.3,1
S03184,18,68,86,84,4.8,1
S03185,19,64,59,53,1.5,1
S03186,18,52,70,57,0.7,1
S03187,18,57,81,100,6.4,1
S03188,17,87,95,89,9.6,1
S03189,20,95,98,100,9.1,1
S03190,20,96,76,91,7.1,1
S03191,21,81,53,61,1.4,1
S03192,21,69,83,85,3.1,1
S03193,17,76,77,75,3.5,1
S03194,21,97,85,85,7.7,1
S03195,22,63,97,85,8.1,1
S03196,19,60,79,78,4.2,1
S03197,16,74,85,62,4.5,1
S03198,22,77,47,73,0.9,1
S03199,16,75,68,75,3.2,1
S03200,16,78,89,69,4.8,1
S03201,17,59,83,51,1.6,1
S03202,22,79,69,73,4.8,1
S03203,17,82,92,90,8.6,1
S03204,18,70,80,81,6.0,1
S03205,16,51,47,65,1.2,1
S03206,19,80,62,75,2.3,1
S03207,21,65,57,63,5.0,1
S03208,19,66,70,72,3.9,1
S03209,21,76,59,76,3.9,1
S03210,16,66,80,83,5.5,1
S03211,16,82,76,89,6.1,1
S03212,16,90,84,84,8.1,1
S03213,17,62,90,72,3.7,1
S03214,22,85,89,78,8.2,1
S03215,21,58,94,76,3.7,1
S03216,22,76,66,54,1.0,1
S03217,17,81,89,85,5.8,1
S03218,17,67,70,93,6.1,1
S03219,20,94,84,95,9.4,1
S03220,19,87,85,98,7.4,1
S03221,19,65,100,84,9.2,1
S03222,18,100,87,76,9.1,1
S03223,17,68,63,78,6.2,1
S03224,21,100,83,71,5.5,1
S03225,20,88,80,73,5.8,1
S03226,20,81,88,67,9.8,1
S03227,22,82,82,87,7.8,1
S03228,19,72,52,65,1.5,1
S03229,17,84,98,95,7.9,1
S03230,18,78,65,73,2.1,1
S03231,17,69,78,73,4.7,1
S03232,22,64,59,78,2.5,1
S03233,16,95,100,92,7.1,1
S03234,17,97,93,83,8.8,1
S03235,22,57,44,73,3.3,1
S03236,16,65,67,81,1.3,1
S03237,16,70,66,74,3.3,1
S03238,18,72,81,73,6.9,1
S03239,21,53,83,59,3.6,1
S03240,19,44,70,54,3.1,1
S03241,17,61,86,45,2.3,1
S03242,16,75,78,71,5.2,1
S03243,17,73,63,68,3.1,1
S03244,21,94,63,73,7.4,1
S03245,19,55,53,56,1.2,1
S03246,21,81,79,71,6.8,1
S03247,19,57,85,52,2.8,1
S03248,20,76,71,74,5.1,1
S03249,19,79,89,78,3.2,1
S03250,18,86,71,78,7.4,1
S03251,21,100,84,100,9.5,1
S03252,16,100,100,91,9.2,1
S03253,20,96,73,89,6.0,1
S03254,18,76,89,76,4.9,1
S03255,17,82,79,94,8.3,1
S03256,21,90,75,67,7.0,1
S03257,22,59,73,76,2.2,1
S03258,22,95,79,87,8.3,1
S03259,16,65,71,87,4.6,1
S03260,19,54,70,65,2.3,1
S03261,16,82,66,89,3.2,1
S03262,22,55,62,75,3.0,1
S03263,17,89,63,67,5.4,1
S03264,20,73,85,81,2.7,1
S03265,20,63,83,54,1.7,1
S03266,21,39,67,53,1.7,1
S03267,20,97,77,93,6.0,1
S03268,21,74,83,88,7.5,1
S03269,21,81,81,72,3.6,1
S03270,21,50,72,57,0.8,1
S03271,22,53,57,75,1.7,1
S03272,22,100,100,86,9.2,1
S03273,19,82,84,79,5.2,1
S03274,18,60,88,63,4.8,1
S03275,21,76,41,62,0.9,1
S03276,21,82,80,86,7.4,1
S03277,18,78,76,83,5.5,1
S03278,16,61,60,71,2.4,1
S03279,21,48,86,61,1.5,1
S03280,19,80,68,76,4.1,1
S03281,20,92,95,98,8.5,1
S03282,20,80,92,72,8.7,1
S03283,17,91,77,78,6.2,1
S03284,17,85,77,86,7.4,1
S03285,20,62,88,55,1.6,1
S03286,20,100,78,90,6.1,1
S03287,22,63,93,88,6.8,1
S03288,19,45,66,79,2.4,1
S03289,18,74,85,100,8.9,1
S03290,17,69,67,71,2.4,1
S03291,22,65,74,68,3.5,1
S03292,22,77,76,91,6.4,1
S03293,18,70,73,75,6.6,1
S03294,22,100,90,88,7.1,1
S03295,19,85,64,77,1.6,1
S03296,20,100,82,97,8.6,1
S03297,21,59,67,93,5.6,1
S03298,18,69,80,73,5.0,1
S03299,20,100,71,99,9.8,1
S03300,20,84,82,85,7.5,1
S03301,16,72,65,68,1.6,1
S03302,18,100,100,87,7.7,1
S03303,22,83,62,70,1.4,1
S03304,21,50,56,62,0.8,1
S03305,18,73,77,58,4.3,1
S03306,22,89,86,93,9.9,1
S03307,20,40,63,71,2.2,1
S03308,21,91,84,82,6.9,1
S03309,22,70,73,72,2.1,1
S03310,19,78,77,82,7.4,1
S03311,22,57,77,74,5.3,1
S03312,16,78,62,98,7.0,1
S03313,20,73,72,93,2.4,1
S03314,22,100,83,94,7.6,1
S03315,17,86,100,86,10.0,1
S03316,17,95,87,84,6.8,1
S03317,16,83,66,78,5.2,1
S03318,19,97,79,97,9.3,1
S03319,20,42,68,64,0.7,1
S03320,18,70,100,90,7.4,1
S03321,16,81,100,100,8.9,1
S03322,19,55,47,43,1.1,1
S03323,18,96,78,70,4.8,1
S03324,17,57,80,78,2.4,1
S03325,17,88,63,78,5.9,1
S03326,18,76,95,88,6.7,1
S03327,16,74,61,69,3.4,1
S03328,17,74,73,93,4.9,1
S03329,20,70,72,83,3.2,1
S03330,21,75,85,76,4.0,1
S03331,22,60,83,85,2.0,1
S03332,18,95,87,92,8.9,1
S03333,18,72,54,63,0.6,1
S03334,17,82,84,100,8.9,1
S03335,16,93,89,63,5.9,1
S03336,20,67,83,74,3.7,1
S03337,16,80,96,88,7.4,1
S03338,19,85,80,75,5.3,1
S03339,19,72,81,68,5.2,1
S03340,21,65,60,64,1.5,1
S03341,17,75,71,57,4.2,1
S03342,17,41,78,86,2.8,1
S03343,17,62,62,80,0.6,1
S03344,21,53,66,73,3.9,1
S03345,19,44,76,61,1.4,1
S03346,16,71,61,53,2.9,1
S03347,21,67,64,57,1.4,1
S03348,21,75,48,81,1.5,1
S03349,16,52,55,68,2.4,1
S03350,17,86,95,86,10.0,1
S03351,20,63,51,62,0.5,1
S03352,16,96,79,75,6.6,1
S03353,19,65,78,48,1.8,1
S03354,18,81,90,86,9.2,1
S03355,18,79,73,53,1.4,1
S03356,22,90,84,95,9.6,1
S03357,22,77,88,90,6.3,1
S03358,21,40,47,54,0.5,1
S03359,18,100,88,91,9.0,1
S03360,20,87,85,77,5.5,1
S03361,17,59,69,61,3.0,1
S03362,19,100,98,60,7.8,1
S03363,22,85,100,78,9.3,1
S03364,20,83,73,68,5.1,1
S03365,19,72,86,73,3.5,1
S03366,19,63,93,88,8.0,1
S03367,17,90,81,96,7.0,1
S03368,21,96,93,77,8.9,1
S03369,18,62,85,74,7.1,1
S03370,17,85,70,62,2.8,1
S03371,20,98,91,88,9.4,1
S03372,21,76,67,67,1.5,1
S03373,20,46,78,74,3.0,1
S03374,21,72,83,57,5.4,1
S03375,22,93,84,92,5.9,1
S03376,20,39,58,67,0.6,1
S03377,17,82,76,95,7.9,1
S03378,21,75,58,46,3.9,1
S03379,21,50,65,83,4.4,1
S03380,19,72,83,75,8.2,1
S03381,19,88,93,68,4.1,1
S03382,16,59,75,79,0.9,1
S03383,20,78,58,74,2.2,1
S03384,19,96,99,83,9.6,1
S03385,16,89,61,73,1.2,1
S03386,22,76,75,76,3.9,1
S03387,22,91,71,72,5.3,1
S03388,19,73,100,82,5.2,1
S03389,20,60,81,57,0.5,1
S03390,21,84,74,81,5.3,1
S03391,18,81,65,77,4.1,1
S03392,20,93,100,97,9.7,1
S03393,17,63,50,88,2.0,1
S03394,22,77,82,83,3.9,1
S03395,19,79,76,85,4.5,1
S03396,19,59,56,68,4.2,1
S03397,21,85,81,65,6.8,1
S03398,17,69,59,66,2.5,1
S03399,21,54,69,63,2.6,1
S03400,17,95,86,90,7.4,1
S03401,18,81,61,75,5.3,1
S03402,22,100,70,89,4.4,1
S03403,19,63,72,48,2.1,1
S03404,19,78,75,64,2.3,1
S03405,18,64,55,66,0.6,1
S03406,16,84,68,54,1.4,1
S03407,22,67,82,89,5.8,1
S03408,21,85,91,98,9.0,1
S03409,18,57,75,65,3.2,1
S03410,21,68,60,100,3.6,1
S03411,20,48,63,53,1.6,1
S03412,19,53,54,59,4.2,1
S03413,21,33,60,58,0.9,1
S03414,17,65,100,92,9.2,1
S03415,21,90,79,64,6.9,1
S03416,20,89,100,98,9.9,1
S03417,22,76,87,100,8.9,1
S03418,19,67,63,61,5.0,1
S03419,18,70,86,79,5.4,1
S03420,20,53,71,78,2.3,1
S03421,19,94,100,84,4.9,1
S03422,21,100,80,100,9.1,1
S03423,22,78,65,58,1.0,1
S03424,16,92,95,100,8.7,1
S03425,22,73,84,71,3.7,1
S03426,16,83,98,83,9.0,1
S03427,17,82,89,100,9.4,1
S03428,22,83,70,78,6.9,1
S03429,19,90,87,94,6.8,1
S03430,16,89,80,70,4.8,1
S03431,18,82,96,73,8.4,1
S03432,19,78,90,77,9.6,1
S03433,18,95,90,93,7.9,1
S03434,22,59,63,69,6.4,1
S03435,18,80,69,78,6.3,1
S03436,16,90,100,80,8.6,1
S03437,19,73,80,68,5.6,1
S03438,21,69,93,78,8.1,1
S03439,20,72,70,79,5.3,1
S03440,16,79,52,31,1.1,1
S03441,16,79,67,82,4.1,1
S03442,21,88,78,61,4.7,1
S03443,19,48,72,53,1.8,1
S03444,19,64,60,49,1.5,1
S03445,22,78,58,81,5.6,1
S03446,18,61,67,80,1.3,1
S03447,22,75,73,69,3.4,1
S03448,21,87,92,89,7.6,1
S03449,22,80,100,97,9.7,1
S03450,21,92,94,92,7.3,1
S03451,19,100,100,81,9.9,1
S03452,18,99,84,100,7.1,1
S03453,22,85,64,67,3.3,1
S03454,16,88,96,85,6.9,1
S03455,17,70,95,81,7.2,1
S03456,20,53,69,68,4.0,1
S03457,16,55,73,73,0.7,1
S03458,19,95,85,90,7.2,1
S03459,20,68,75,38,0.7,1
S03460,17,84,100,85,6.5,1
S03461,17,63,97,90,2.1,1
S03462,18,100,80,81,5.9,1
S03463,20,83,94,71,5.3,1
S03464,18,56,70,58,0.6,1
S03465,16,63,83,66,3.9,1
S03466,21,68,86,67,6.2,1
S03467,21,76,100,85,8.6,1
S03468,21,78,74,86,8.9,1
S03469,20,79,76,83,5.1,1
S03470,21,84,77,78,7.4,1
S03471,16,65,61,93,3.5,1
S03472,18,79,54,62,3.8,1
S03473,20,86,59,69,2.3,1
S03474,18,68,77,70,5.8,1
S03475,20,61,73,65,3.5,1
S03476,18,34,62,61,1.3,1
S03477,17,83,96,85,7.0,1
S03478,18,82,74,92,7.2,1
S03479,21,81,48,67,3.9,1
S03480,17,59,68,47,1.2,1
S03481,18,66,74,89,4.5,1
S03482,20,76,74,64,4.7,1
S03483,20,89,75,79,6.9,1
S03484,20,50,81,72,3.5,1
S03485,19,95,79,81,7.0,1
S03486,16,100,80,73,8.8,1
S03487,20,73,88,78,2.8,1
S03488,17,83,100,60,9.8,1
S03489,20,68,72,84,4.2,1
S03490,19,81,39,82,3.0,1
S03491,21,61,71,84,4.5,1
S03492,17,68,62,61,1.4,1
S03493,19,61,81,67,1.7,1
S03494,21,75,53,67,4.4,1
S03495,22,76,100,85,7.7,1
S03496,22,95,97,96,9.1,1
S03497,17,85,68,70,6.8,1
S03498,18,43,74,63,1.5,1
S03499,16,83,80,77,6.9,1
S03500,16,88,62,94,6.5,1
S03501,19,83,83,76,8.2,1
S03502,21,59,92,93,8.3,1
S03503,16,88,91,87,8.7,1
S03504,21,90,81,73,4.4,1
S03505,21,79,97,90,7.1,1
S03506,19,84,55,65,3.0,1
S03507,19,85,95,93,10.0,1
S03508,19,50,58,79,2.2,1
S03509,16,57,44,53,0.6,1
S03510,22,53,64,69,1.9,1
S03511,19,91,92,95,7.9,1
S03512,16,69,81,80,4.7,1
S03513,19,92,70,89,4.8,1
S03514,20,88,81,89,9.6,1
S03515,21,93,84,97,9.2,1
S03516,19,76,48,83,3.5,1
S03517,17,76,52,49,2.5,1
S03518,21,100,76,83,8.6,1
S03519,21,89,100,93,9.1,1
S03520,19,73,88,88,5.6,1
S03521,22,58,100,83,6.5,1
S03522,18,91,71,85,2.9,1
S03523,22,92,82,80,8.1,1
S03524,19,90,82,67,6.5,1
S03525,21,83,75,86,5.3,1
S03526,17,60,54,62,1.1,1
S03527,21,96,96,80,9.2,1
S03528,22,73,83,99,6.3,1
S03529,17,61,65,76,2.3,1
S03530,16,69,77,87,6.3,1
S03531,20,100,91,100,6.9,1
S03532,21,84,71,73,5.5,1
S03533,19,100,80,99,7.3,1
S03534,16,100,86,84,6.0,1
S03535,20,76,100,84,9.5,1
S03536,19,71,72,63,1.0,1
S03537,18,45,60,67,1.5,1
S03538,19,66,50,79,2.1,1
S03539,17,87,81,68,7.1,1
S03540,17,66,83,62,6.6,1
S03541,18,82,78,80,9.0,1
S03542,16,89,82,83,7.5,1
S03543,20,78,92,85,5.3,1
S03544,19,82,96,87,9.9,1
S03545,17,59,62,74,3.0,1
S03546,16,71,89,100,8.4,1
S03547,18,59,75,56,4.6,1
S03548,22,77,78,80,6.7,1
S03549,21,96,94,100,7.4,1
S03550,22,94,60,73,6.5,1
S03551,22,84,70,57,1.8,1
S03552,17,79,68,81,4.7,1
S03553,18,80,92,73,5.8,1
S03554,19,95,74,99,8.6,1
S03555,22,80,86,100,4.7,1
S03556,22,72,82,90,9.2,1
S03557,20,96,79,100,4.7,1
S03558,17,55,73,73,5.7,1
S03559,17,100,100,84,8.1,1
S03560,19,80,78,69,6.0,1
S03561,21,80,85,86,9.6,1
S03562,16,89,100,79,6.8,1
S03563,20,76,75,82,5.5,1
S03564,17,50,66,49,0.7,1
S03565,20,56,85,68,4.4,1
S03566,17,51,59,65,3.3,1
S03567,20,78,91,94,7.6,1
S03568,18,60,73,69,2.5,1
S03569,22,50,48,69,2.4,1
S03570,17,65,70,68,2.3,1
S03571,20,49,59,46,1.7,1
S03572,16,73,90,89,3.5,1
S03573,18,100,100,78,8.9,1
S03574,18,90,92,95,7.9,1
S03575,16,84,61,82,7.5,1
S03576,20,81,93,79,8.1,1
S03577,19,85,60,81,3.1,1
S03578,16,88,100,75,8.9,1
S03579,20,92,62,54,1.8,1
S03580,16,56,65,74,3.7,1
S03581,16,83,75,82,6.1,1
S03582,17,78,58,74,1.5,1
S03583,20,76,69,92,7.4,1
S03584,19,69,58,73,4.2,1
S03585,22,95,83,87,8.0,1
S03586,17,80,95,75,5.2,1
S03587,16,71,74,83,2.2,1
S03588,22,99,95,73,7.5,1
S03589,21,62,82,70,2.9,1
S03590,22,93,80,85,5.2,1
S03591,16,39,56,76,1.2,1
S03592,16,94,76,73,6.4,1
S03593,20,96,73,71,6.8,1
S03594,20,62,82,59,4.1,1
S03595,17,76,82,87,9.6,1
S03596,19,87,100,91,8.8,1
S03597,17,89,74,78,7.2,1
S03598,18,80,99,91,7.3,1
S03599,16,73,83,69,2.9,1
S03600,22,100,90,88,6.7,1
S03601,21,48,86,69,2.4,1
S03602,16,39,62,48,1.9,1
S03603,16,94,97,79,10.0,1
S03604,17,72,84,93,6.4,1
S03605,21,68,82,64,4.6,1
S03606,21,83,47,80,3.2,1
S03607,21,78,79,81,6.2,1
S03608,17,59,71,52,1.0,1
S03609,16,55,58,73,1.4,1
S03610,17,58,84,57,0.8,1
S03611,20,79,78,78,5.2,1
S03612,20,100,87,78,6.2,1
S03613,17,63,80,34,1.1,1
S03614,21,99,87,91,7.4,1
S03615,16,68,86,77,2.7,1
S03616,17,59,91,77,7.0,1
S03617,17,87,100,98,9.8,1
S03618,17,87,73,73,7.1,1
S03619,18,99,100,79,8.9,1
S03620,20,96,86,93,9.5,1
S03621,22,86,74,69,5.1,1
S03622,21,66,99,82,7.2,1
S03623,19,90,85,77,8.6,1
S03624,22,87,76,58,3.9,1
S03625,21,55,68,72,3.0,1
S03626,19,100,93,93,9.5,1
S03627,18,97,83,84,7.4,1
S03628,17,51,54,65,2.6,1
S03629,18,78,82,68,4.8,1
S03630,18,89,95,74,8.1,1
S03631,22,76,72,66,5.7,1
S03632,16,63,77,75,6.7,1
S03633,22,83,97,96,7.7,1
S03634,20,79,78,83,6.4,1
S03635,19,57,79,82,5.6,1
S03636,17,70,75,71,7.6,1
S03637,22,73,84,86,7.4,1
S03638,19,68,71,85,6.5,1
S03639,21,75,65,90,3.9,1
S03640,19,84,65,74,4.4,1
S03641,21,90,100,87,9.7,1
S03642,22,71,47,57,1.6,1
S03643,20,79,72,71,3.1,1
S03644,22,75,74,74,5.2,1
S03645,21,93,100,99,8.4,1
S03646,19,61,74,77,2.1,1
S03647,19,54,54,59,3.1,1
S03648,21,50,54,63,1.1,1
S03649,18,88,84,100,7.2,1
S03650,20,65,61,53,2.8,1
S03651,16,81,84,71,4.2,1
S03652,17,51,77,83,4.7,1
S03653,19,71,89,86,9.0,1
S03654,17,54,85,71,4.4,1
S03655,16,65,50,61,1.9,1
S03656,22,60,75,66,5.5,1
S03657,17,97,96,89,9.6,1
S03658,16,89,79,91,6.3,1
S03659,21,100,57,77,9.8,1
S03660,18,100,93,90,8.5,1
S03661,19,50,66,74,0.8,1
S03662,16,62,71,82,6.8,1
S03663,17,60,43,66,3.2,1
S03664,19,90,71,86,5.8,1
S03665,18,63,67,60,3.2,1
S03666,21,70,70,77,3.8,1
S03667,22,86,69,88,9.3,1
S03668,19,84,69,69,2.5,1
S03669,22,78,100,100,8.8,1
S03670,16,59,72,75,0.8,1
S03671,18,74,77,81,1.4,1
S03672,17,100,75,79,8.6,1
S03673,18,73,92,70,6.5,1
S03674,18,97,75,89,7.6,1
S03675,20,57,76,72,2.5,1
S03676,18,94,69,56,5.6,1
S03677,18,100,90,88,7.5,1
S03678,19,70,100,100,6.5,1
S03679,17,83,87,97,5.0,1
S03680,19,100,82,83,9.6,1
S03681,19,79,70,90,6.9,1
S03682,16,98,100,79,9.1,1
S03683,19,92,100,83,7.4,1
S03684,20,100,91,75,7.5,1
S03685,20,37,56,51,1.3,1
S03686,22,70,72,82,3.9,1
S03687,16,75,95,91,8.7,1
S03688,22,66,66,74,2.7,1
S03689,22,52,52,72,1.6,1
S03690,21,66,83,74,3.6,1
S03691,17,55,89,57,2.6,1
S03692,17,94,100,92,9.3,1
S03693,19,100,64,85,8.7,1
S03694,19,71,91,75,5.2,1
S03695,21,77,68,53,1.1,1
S03696,19,97,77,67,7.3,1
S03697,17,100,58,74,6.4,1
S03698,22,99,92,97,9.7,1
S03699,18,77,83,78,5.8,1
S03700,20,51,58,91,3.7,1
S03701,18,67,92,77,5.4,1
S03702,18,92,100,94,9.8,1
S03703,17,82,90,83,7.1,1
S03704,18,100,67,70,6.9,1
S03705,21,64,64,69,2.8,1
S03706,16,64,95,73,7.6,1
S03707,19,93,94,84,7.6,1
S03708,16,76,62,52,3.5,1
S03709,22,70,70,76,5.1,1
S03710,20,94,61,72,3.3,1
S03711,19,44,65,72,3.0,1
S03712,18,73,54,46,0.7,1
S03713,20,64,61,76,3.2,1
S03714,19,67,77,86,5.8,1
S03715,21,86,59,51,0.5,1
S03716,21,77,82,81,3.2,1
S03717,21,87,69,91,8.9,1
S03718,21,76,95,79,6.1,1
S03719,18,84,72,86,6.3,1
S03720,16,67,96,92,4.3,1
S03721,19,98,91,81,6.9,1
S03722,18,65,72,62,2.3,1
S03723,21,100,87,100,8.3,1
S03724,22,64,88,63,1.6,1
S03725,16,92,82,85,6.7,1
S03726,22,86,89,70,3.7,1
S03727,20,100,79,67,7.6,1
S03728,22,84,87,75,5.7,1
S03729,20,64,98,88,4.8,1
S03730,20,61,55,58,2.1,1
S03731,21,81,88,95,6.5,1
S03732,20,87,86,100,9.8,1
S03733,17,79,94,76,8.3,1
S03734,19,61,84,50,1.1,1
S03735,19,60,61,60,4.1,1
S03736,21,78,94,85,9.3,1
S03737,17,56,67,65,5.3,1
S03738,22,88,81,95,6.8,1
S03739,18,96,99,76,9.2,1
S03740,22,86,87,78,8.8,1
S03741,18,88,96,94,5.3,1
S03742,20,62,81,72,4.7,1
S03743,16,74,55,76,3.7,1
S03744,18,85,89,88,7.3,1
S03745,16,59,87,54,3.2,1
S03746,19,61,75,78,2.9,1
S03747,16,64,75,79,3.9,1
S03748,19,67,62,74,2.2,1
S03749,17,91,83,75,7.1,1
S03750,17,75,81,84,6.4,1
S03751,21,67,47,74,5.1,1
S03752,21,73,79,74,4.2,1
S03753,20,72,100,81,9.1,1
S03754,18,59,51,60,0.8,1
S03755,20,100,89,96,7.8,1
S03756,19,83,96,68,9.1,1
S03757,20,72,85,71,4.7,1
S03758,16,90,79,85,5.7,1
S03759,19,100,100,78,9.5,1
S03760,21,66,53,72,2.5,1
S03761,17,76,65,82,5.4,1
S03762,21,60,81,74,5.0,1
S03763,18,73,66,73,3.0,1
S03764,19,72,70,100,8.3,1
S03765,19,66,95,81,9.0,1
S03766,16,99,72,70,7.9,1
S03767,18,69,99,63,2.4,1
S03768,17,71,36,53,1.3,1
S03769,22,71,82,84,6.3,1
S03770,19,65,47,58,1.0,1
S03771,19,77,94,89,6.9,1
S03772,16,73,73,81,5.5,1
S03773,20,94,95,74,6.8,1
S03774,17,78,89,69,6.1,1
S03775,21,65,61,59,4.5,1
S03776,18,48,57,79,2.4,1
S03777,19,73,66,77,3.4,1
S03778,19,90,77,73,5.5,1
S03779,21,72,80,88,6.7,1
S03780,17,95,96,73,7.9,1
S03781,20,75,89,75,7.8,1
S03782,19,100,87,80,9.7,1
S03783,17,68,58,73,3.2,1
S03784,21,63,52,57,1.2,1
S03785,16,62,75,56,3.8,1
S03786,20,90,84,85,7.6,1
S03787,18,67,100,81,4.7,1
S03788,19,83,89,85,8.3,1
S03789,17,60,81,91,5.7,1
S03790,16,83,71,99,9.3,1
S03791,18,87,77,100,9.5,1
S03792,22,64,48,72,1.2,1
S03793,17,81,69,78,4.8,1
S03794,17,73,63,66,6.3,1
S03795,18,65,54,65,2.9,1
S03796,16,93,82,68,4.4,1
S03797,22,84,73,72,6.9,1
S03798,21,59,67,62,2.7,1
S03799,16,60,88,64,6.2,1
S03800,20,73,95,92,7.1,1
S03801,19,50,66,53,1.4,1
S03802,18,100,81,86,5.2,1
S03803,21,57,80,84,3.0,1
S03804,22,85,90,75,7.4,1
S03805,18,69,78,61,2.3,1
S03806,18,100,65,94,9.0,1
S03807,16,73,73,70,4.6,1
S03808,19,58,67,59,2.4,1
S03809,20,67,73,80,4.7,1
S03810,17,77,75,66,4.4,1
S03811,17,65,70,98,4.6,1
S03812,18,66,90,86,6.1,1
S03813,19,71,71,85,5.5,1
S03814,22,47,62,65,1.9,1
S03815,22,82,79,84,1.1,1
S03816,21,92,100,76,7.4,1
S03817,16,98,81,87,5.8,1
S03818,19,76,64,58,3.9,1
S03819,19,100,69,100,8.2,1
S03820,16,76,71,82,4.2,1
S03821,22,96,94,76,8.1,1
S03822,22,43,61,77,3.4,1
S03823,22,49,62,76,1.2,1
S03824,18,93,89,80,9.4,1
S03825,19,73,52,68,4.2,1
S03826,17,86,89,75,8.0,1
S03827,16,73,74,76,3.2,1
S03828,22,87,84,83,6.6,1
S03829,21,100,100,89,8.8,1
S03830,22,67,57,54,0.9,1
S03831,22,100,84,85,8.4,1
S03832,20,93,100,71,5.9,1
S03833,18,82,66,85,6.3,1
S03834,16,100,70,66,5.5,1
S03835,20,100,95,79,8.8,1
S03836,20,49,74,72,0.9,1
S03837,21,72,80,65,3.0,1
S03838,19,68,78,100,8.8,1
S03839,21,65,100,86,7.6,1
S03840,19,52,65,42,0.7,1
S03841,19,66,68,63,5.4,1
S03842,16,71,69,71,5.5,1
S03843,22,76,74,82,4.3,1
S03844,16,83,95,78,3.3,1
S03845,18,97,86,77,7.0,1
S03846,19,70,92,82,2.5,1
S03847,20,74,98,90,8.1,1
S03848,22,81,73,82,8.1,1
S03849,17,80,91,87,4.4,1
S03850,18,58,58,61,3.2,1
S03851,16,53,62,76,3.2,1
S03852,21,81,80,84,5.1,1
S03853,18,84,84,90,7.3,1
S03854,18,68,83,71,3.9,1
S03855,22,94,87,90,6.3,1
S03856,18,84,71,93,4.1,1
S03857,18,90,90,69,3.4,1
S03858,17,50,54,63,0.7,1
S03859,21,62,47,72,0.5,1
S03860,21,66,73,66,2.7,1
S03861,21,77,74,71,4.4,1
S03862,19,76,93,75,8.6,1
S03863,20,71,97,67,8.1,1
S03864,21,67,66,57,3.0,1
S03865,18,56,90,78,2.8,1
S03866,18,77,70,57,2.7,1
S03867,21,52,66,77,3.7,1
S03868,22,59,84,93,5.2,1
S03869,21,69,74,77,4.7,1
S03870,18,47,68,59,2.6,1
S03871,19,82,50,64,1.7,1
S03872,16,55,47,66,0.6,1
S03873,16,56,77,71,2.0,1
